Anno evento;Residenza;Genere;Età decesso;Gruppi cause morte;Cause morte;Cause morte violenta;Tipologia morte violenta;Numerosità
2005;Milano;Femmine;51;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Morti improvvise da causa sconosciuta;;;1
2005;Milano;Femmine;52;Tumori;Tumori maligni dell'intestino;;;1
2005;Milano;Femmine;52;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2005;Milano;Femmine;52;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;1
2005;Milano;Femmine;52;Tumori;Tumori maligni dell'utero;;;2
2005;Milano;Femmine;52;Tumori;Altre localizzazioni di tumori maligni;;;3
2005;Milano;Femmine;52;Malattie del sistema circolatorio;Ipertensione;;;1
2005;Milano;Femmine;52;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2005;Milano;Femmine;52;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2005;Milano;Femmine;52;Cause esterne di morbosità e mortalità;Altri accidenti;Altri accidenti;Accidentale;1
2005;Milano;Femmine;53;Tumori;Tumori maligni dello stomaco;;;1
2005;Milano;Femmine;53;Tumori;Tumori maligni dell'intestino;;;1
2005;Milano;Femmine;53;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2005;Milano;Femmine;53;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2005;Milano;Femmine;53;Tumori;Tumori maligni della mammella;;;2
2005;Milano;Femmine;53;Tumori;Altri tumori maligni degli organi genitali femminili;;;1
2005;Milano;Femmine;53;Tumori;Altre localizzazioni di tumori maligni;;;1
2005;Milano;Femmine;53;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2005;Milano;Femmine;53;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2005;Milano;Femmine;53;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2005;Milano;Femmine;54;Tumori;Tumori maligni dell'intestino;;;3
2005;Milano;Femmine;54;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2005;Milano;Femmine;54;Tumori;Tumori maligni della mammella;;;3
2005;Milano;Femmine;54;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2005;Milano;Femmine;54;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2005;Milano;Femmine;54;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2005;Milano;Femmine;55;Malattie infettive e parassitarie;AIDS;;;1
2005;Milano;Femmine;55;Tumori;Tumori maligni cavità boccale e faringe;;;1
2005;Milano;Femmine;55;Tumori;Tumori maligni dello stomaco;;;2
2005;Milano;Femmine;55;Tumori;Tumori maligni dell'intestino;;;2
2005;Milano;Femmine;55;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2005;Milano;Femmine;55;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2005;Milano;Femmine;55;Tumori;Tumori maligni della mammella;;;2
2005;Milano;Femmine;55;Tumori;Tumori maligni dell'utero;;;1
2005;Milano;Femmine;55;Tumori;Tumori maligni dell'encefalo;;;1
2005;Milano;Femmine;55;Tumori;Altre localizzazioni di tumori maligni;;;1
2005;Milano;Femmine;55;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2005;Milano;Femmine;55;Malattie del sistema circolatorio;Ipertensione;;;1
2005;Milano;Femmine;55;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2005;Milano;Femmine;55;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2005;Milano;Femmine;55;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2005;Milano;Femmine;55;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2005;Milano;Femmine;55;Malformazioni congenite, anomalie cromosomiche;Malformazioni congenite, anomalie cromosomiche;;;1
2005;Milano;Femmine;55;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2005;Milano;Femmine;56;Tumori;Tumori maligni dello stomaco;;;1
2005;Milano;Femmine;56;Tumori;Tumori maligni dell'intestino;;;1
2005;Milano;Femmine;56;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2005;Milano;Femmine;56;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2005;Milano;Femmine;56;Tumori;Tumori maligni della mammella;;;7
2005;Milano;Femmine;56;Tumori;Altri tumori maligni degli organi genitali femminili;;;1
2005;Milano;Femmine;56;Tumori;Tumori maligni dell'encefalo;;;1
2005;Milano;Femmine;56;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2005;Milano;Femmine;56;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2005;Milano;Femmine;56;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2005;Milano;Femmine;56;Malattie del sistema circolatorio;Cardiopatia ipertensiva;;;1
2005;Milano;Femmine;56;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2005;Milano;Femmine;56;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2005;Milano;Femmine;56;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2005;Milano;Femmine;56;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2005;Milano;Femmine;56;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2005;Milano;Femmine;57;Tumori;Tumori maligni cavità boccale e faringe;;;1
2005;Milano;Femmine;57;Tumori;Tumori maligni dello stomaco;;;1
2005;Milano;Femmine;57;Tumori;Tumori maligni dell'intestino;;;3
2005;Milano;Femmine;57;Tumori;Tumori maligni del fegato e vie biliari;;;2
2005;Milano;Femmine;57;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2005;Milano;Femmine;57;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2005;Milano;Femmine;57;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2005;Milano;Femmine;57;Tumori;Tumori maligni della mammella;;;5
2005;Milano;Femmine;57;Tumori;Tumori maligni dell'utero;;;2
2005;Milano;Femmine;57;Tumori;Altri tumori maligni degli organi genitali femminili;;;4
2005;Milano;Femmine;57;Tumori;Leucemie;;;1
2005;Milano;Femmine;57;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2005;Milano;Femmine;57;Tumori;Altre localizzazioni di tumori maligni;;;2
2005;Milano;Femmine;57;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Alcuni disturbi immunitari;;;1
2005;Milano;Femmine;57;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2005;Milano;Femmine;57;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2005;Milano;Femmine;57;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2005;Milano;Femmine;57;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2005;Milano;Femmine;57;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2005;Milano;Femmine;57;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;2
2005;Milano;Femmine;58;Malattie infettive e parassitarie;Tubercolosi;;;1
2005;Milano;Femmine;58;Tumori;Tumori maligni dell'intestino;;;1
2005;Milano;Femmine;58;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2005;Milano;Femmine;58;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2005;Milano;Femmine;58;Tumori;Tumori maligni della mammella;;;10
2005;Milano;Femmine;58;Tumori;Tumori maligni dell'utero;;;1
2005;Milano;Femmine;58;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2005;Milano;Femmine;58;Tumori;Altre localizzazioni di tumori maligni;;;1
2005;Milano;Femmine;58;Malattie del sistema nervoso;Malattie infiammatorie del sistema nervoso;;;1
2005;Milano;Femmine;58;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2005;Milano;Femmine;58;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2005;Milano;Femmine;58;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2005;Milano;Femmine;58;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2005;Milano;Femmine;58;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2005;Milano;Femmine;58;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2005;Milano;Femmine;58;Malattie dell'apparato digerente;Altre malattie del fegato;;;2
2005;Milano;Femmine;58;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2005;Milano;Femmine;59;Tumori;Tumori maligni dello stomaco;;;1
2005;Milano;Femmine;59;Tumori;Tumori maligni dell'intestino;;;2
2005;Milano;Femmine;59;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2005;Milano;Femmine;59;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2005;Milano;Femmine;59;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2005;Milano;Femmine;59;Tumori;Melanoma ed altri tumori maligni della cute;;;2
2005;Milano;Femmine;59;Tumori;Tumori maligni della mammella;;;2
2005;Milano;Femmine;59;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2005;Milano;Femmine;59;Tumori;Tumori maligni dell'apparato urinario;;;1
2005;Milano;Femmine;59;Tumori;Tumori maligni dell'encefalo;;;1
2005;Milano;Femmine;59;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;1
2005;Milano;Femmine;59;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2005;Milano;Femmine;59;Tumori;Altre localizzazioni di tumori maligni;;;2
2005;Milano;Femmine;59;Malattie endocrine, nutrizionali e metaboliche;Disturbi metabolici;;;1
2005;Milano;Femmine;59;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2005;Milano;Femmine;59;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2005;Milano;Femmine;59;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2005;Milano;Femmine;59;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2005;Milano;Femmine;59;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2005;Milano;Femmine;59;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2005;Milano;Femmine;60;Tumori;Tumori maligni dell'intestino;;;2
2005;Milano;Femmine;60;Tumori;Tumori maligni del fegato e vie biliari;;;2
2005;Milano;Femmine;60;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2005;Milano;Femmine;60;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2005;Milano;Femmine;60;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2005;Milano;Femmine;60;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2005;Milano;Femmine;60;Tumori;Tumori maligni della mammella;;;5
2005;Milano;Femmine;60;Tumori;Tumori maligni dell'utero;;;2
2005;Milano;Femmine;60;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2005;Milano;Femmine;60;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2005;Milano;Femmine;60;Malattie del sistema circolatorio;Ipertensione;;;1
2005;Milano;Femmine;60;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2005;Milano;Femmine;60;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2005;Milano;Femmine;60;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2005;Milano;Femmine;60;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2005;Milano;Femmine;60;Malattie del sistema respiratorio;Bronchite;;;1
2005;Milano;Femmine;60;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2005;Milano;Femmine;61;Tumori;Tumori maligni dell'intestino;;;3
2005;Milano;Femmine;61;Tumori;Tumori maligni del fegato e vie biliari;;;2
2005;Milano;Femmine;61;Tumori;Altri tumori maligni dell'apparato digerente;;;2
2005;Milano;Femmine;61;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;5
2005;Milano;Femmine;61;Tumori;Tumori maligni della mammella;;;2
2005;Milano;Femmine;61;Tumori;Tumori maligni dell'utero;;;2
2005;Milano;Femmine;61;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2005;Milano;Femmine;61;Tumori;Tumori maligni dell'encefalo;;;1
2005;Milano;Femmine;61;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;1
2005;Milano;Femmine;61;Tumori;Altri tumori maligni dei tessuti linfatici;;;3
2005;Milano;Femmine;61;Tumori;Altre localizzazioni di tumori maligni;;;1
2005;Milano;Femmine;61;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2005;Milano;Femmine;61;Malattie del sistema circolatorio;Ipertensione;;;2
2005;Milano;Femmine;61;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2005;Milano;Femmine;61;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2005;Milano;Femmine;61;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2005;Milano;Femmine;61;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2005;Milano;Femmine;61;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2005;Milano;Femmine;61;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2005;Milano;Femmine;61;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2005;Milano;Femmine;62;Tumori;Tumori maligni dello stomaco;;;1
2005;Milano;Femmine;62;Tumori;Tumori maligni dell'intestino;;;3
2005;Milano;Femmine;62;Tumori;Tumori maligni del fegato e vie biliari;;;2
2005;Milano;Femmine;62;Tumori;Altri tumori maligni dell'apparato digerente;;;2
2005;Milano;Femmine;62;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;4
2005;Milano;Femmine;62;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2005;Milano;Femmine;62;Tumori;Tumori maligni della mammella;;;3
2005;Milano;Femmine;62;Tumori;Tumori maligni dell'utero;;;1
2005;Milano;Femmine;62;Tumori;Altri tumori maligni degli organi genitali femminili;;;3
2005;Milano;Femmine;62;Tumori;Tumori maligni dell'apparato urinario;;;1
2005;Milano;Femmine;62;Tumori;Tumori maligni dell'encefalo;;;1
2005;Milano;Femmine;62;Tumori;Tumori maligni dell'occhio e altre parti del sistema nervoso centrale;;;1
2005;Milano;Femmine;62;Tumori;Altre localizzazioni di tumori maligni;;;1
2005;Milano;Femmine;62;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2005;Milano;Femmine;62;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2005;Milano;Femmine;62;Malattie del sistema circolatorio;Ipertensione;;;1
2005;Milano;Femmine;62;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2005;Milano;Femmine;62;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2005;Milano;Femmine;62;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2005;Milano;Femmine;62;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;2
2005;Milano;Femmine;62;Malattie del sistema respiratorio;Bronchite;;;1
2005;Milano;Femmine;62;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2005;Milano;Femmine;62;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2005;Milano;Femmine;62;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2005;Milano;Femmine;62;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2005;Milano;Femmine;62;Malformazioni congenite, anomalie cromosomiche;Malformazioni congenite, anomalie cromosomiche;;;1
2005;Milano;Femmine;62;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2005;Milano;Femmine;63;Tumori;Tumori maligni dello stomaco;;;2
2005;Milano;Femmine;63;Tumori;Tumori maligni dell'intestino;;;1
2005;Milano;Femmine;63;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2005;Milano;Femmine;63;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;1
2005;Milano;Femmine;63;Tumori;Tumori maligni della mammella;;;8
2005;Milano;Femmine;63;Tumori;Altri tumori maligni degli organi genitali femminili;;;1
2005;Milano;Femmine;63;Tumori;Tumori maligni dell'encefalo;;;1
2005;Milano;Femmine;63;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;1
2005;Milano;Femmine;63;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2005;Milano;Femmine;63;Tumori;Altre localizzazioni di tumori maligni;;;4
2005;Milano;Femmine;63;Tumori;Tumori di comportamento incerto o sconosciuto;;;1
2005;Milano;Femmine;63;Disturbi psichici e comportamentali;Disturbi psichici;;;1
2005;Milano;Femmine;63;Malattie del sistema circolatorio;Ipertensione;;;1
2005;Milano;Femmine;63;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2005;Milano;Femmine;63;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2005;Milano;Femmine;63;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2005;Milano;Femmine;63;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2005;Milano;Femmine;63;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Morti improvvise da causa sconosciuta;;;1
2005;Milano;Femmine;64;Tumori;Tumori maligni cavità boccale e faringe;;;1
2005;Milano;Femmine;64;Tumori;Tumori maligni dello stomaco;;;2
2005;Milano;Femmine;64;Tumori;Tumori maligni dell'intestino;;;3
2005;Milano;Femmine;64;Tumori;Tumori maligni del fegato e vie biliari;;;1
2005;Milano;Femmine;64;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2005;Milano;Femmine;64;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2005;Milano;Femmine;64;Tumori;Tumori maligni della mammella;;;5
2005;Milano;Femmine;64;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2005;Milano;Femmine;64;Tumori;Leucemie;;;1
2005;Milano;Femmine;64;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2005;Milano;Femmine;64;Tumori;Altre localizzazioni di tumori maligni;;;1
2005;Milano;Femmine;64;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2005;Milano;Femmine;64;Malattie del sistema circolatorio;Malattie del circolo polmonare;;;1
2005;Milano;Femmine;64;Malattie del sistema circolatorio;Altre malattie del cuore;;;4
2005;Milano;Femmine;64;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2005;Milano;Femmine;64;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2005;Milano;Femmine;64;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2005;Milano;Femmine;64;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2005;Milano;Femmine;64;Malattie del sistema respiratorio;Bronchite;;;2
2005;Milano;Femmine;64;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2005;Milano;Femmine;64;Malattie dell'apparato digerente;Ulcera gastrica, duodenale e digiunale;;;1
2005;Milano;Femmine;64;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2005;Milano;Femmine;64;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2005;Milano;Femmine;64;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2005;Milano;Femmine;65;Tumori;Tumori maligni dello stomaco;;;3
2005;Milano;Femmine;65;Tumori;Tumori maligni dell'intestino;;;2
